"country","specialty","state","respondentId","surveyStatus","lastInteraction","firstInteraction","studyId","title","Q1","Q3","Q4","Q5","Q6","Q7-1","Q7-2","Q7-3","Q14","Q15-7","Q16-7","Q17","Q18","Q19","Q25","Q28","Q29","Q15-14","Q15-16","Q16-14","Q16-16","Q22","Q2","Q15-2","Q15-12","Q15-13","Q16-2","Q16-12","Q16-13","Q11","Q21","Q12-7","Q13-7","Q8","Q9-8","Q9-16","Q10-8","Q10-16","Q20","Q12-9","Q12-10","Q12-12","Q13-9","Q13-10","Q13-12","Q15-9","Q15-10","Q16-9","Q16-10","Q12-14","Q12-16","Q13-14","Q13-16","Q23","Q15-6","Q16-6","Q12-2","Q13-2","Q12-8","Q13-8","Q15-8","Q16-8","Q9-14","Q10-14","Q24","Q12-11","Q13-11","Q26","Q27","Q12-4","Q13-4","Q12-6","Q13-6","Q15-4","Q16-4","Q9-1","Q10-1","Q9-3","Q9-6","Q10-3","Q10-6","Q12-1","Q13-1","Q9-10","Q10-10","Q15-15","Q16-15","Q15-1","Q16-1","Q9-7","Q9-11","Q9-12","Q10-7","Q10-11","Q10-12","Q15-11","Q16-11","Q9-15","Q10-15","Q12-13","Q13-13","Q9-2","Q10-2","Q9-13","Q10-13","Q15-5","Q16-5","Q9-4","Q10-4","Q12-3","Q12-5","Q13-3","Q13-5","Q12-15","Q13-15","Q9-17","Q10-17","Q9-9","Q10-9","Q15-3","Q16-3","Q9-5","Q10-5","Q12-17","Q13-17","Q15-17","Q16-17","label","WAVE","pulseId","surveyTime","treatment_setting","efficacy_overall_1","efficacy_overall_2","efficacy_overall_3","efficacy_overall_4","efficacy_overall_5","efficacy_overall_6","efficacy_overall_7","efficacy_overall_8","efficacy_overall_9","efficacy_overall_10","efficacy_overall_11","efficacy_overall_12","efficacy_overall_13","efficacy_overall_14","efficacy_overall_15","efficacy_overall_16","efficacy_overall_17","efficacy_overall_18","efficacy_overall_19","efficacy_overall_20","efficacy_overall_21","efficacy_overall_22","safety_overall_1","safety_overall_2","safety_overall_3","safety_overall_4","safety_overall_5","safety_overall_6","safety_overall_7","safety_overall_8","safety_overall_9","safety_overall_10","safety_overall_11","safety_overall_12","safety_overall_13","safety_overall_14","safety_overall_15","safety_overall_16","safety_overall_17","safety_overall_18","safety_overall_19","safety_overall_20","safety_overall_21","safety_overall_22","current_wave"
"GB","General Practice (GP)","London, City of","22e2df12-d7cf-4a80-986f-26b502c0a76f","Completed","2020-04-27T11:39:36.064596","2020-04-27T11:36:35.477857","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","2","3","1","2",,"7","1","1",,,,,"3","2","2","1,3,4,5,6,7","2",,,,,,"0",,,,,,,,,,,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",3.009783333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"GB","Psychiatry",,"e41730e1-173c-4a0a-aedf-0753f4ab3449","Completed","2020-04-27T11:32:43.331097","2020-04-27T09:53:04.199413","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","2","7","2","3",,,,,,,,,,,,"1,2,3,4,5,6,7,8","2",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",99.6522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"GB","Obstetrics & Gynecology",,"ec360f17-4adc-46bb-b898-0188632b435e","Completed","2020-04-27T11:11:44.910696","2020-04-27T10:57:04.319933","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","2","3","3","2",,"4","1","1",,,,,"3","2","2","1,2,3,4,5,6,7,8","2",,,,,,"0",,,,,,,,,,,"16",,"2",,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",14.676516666666666,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"GB","General Practice (GP)","Brighton and Hove","78ab4ec0-3c9d-47bd-a103-289834781154","Completed","2020-04-27T11:05:31.487747","2020-04-27T11:03:16.36799","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","2","3","2","4",,,,,,,,,,,,"1,2,4,5,7,8","1",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",2.2520000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"GB","Rheumatology","Cheshire West and Chester","b5ec59ce-0561-405e-87ea-e932de12b325","Completed","2020-04-27T10:22:48.884056","2020-04-27T09:13:12.639991","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","4","5","1","1","3",,,,,,,"5",,,,"1,2,3,4,5,6,7,8","2",,,,,,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",69.60408333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"GB","Anesthesiology",,"6ee0d5a2-d6c2-4aae-9408-96b0fde0013e","Completed","2020-04-27T10:08:29.267606","2020-04-27T10:03:38.103773","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","1","2","2","2,3",,"1","2","2","18",,,,"1","2","2","1,2,4,5,7","2",,,,,,"-1",,,,,,,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",4.852733333333333,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"GB","Obstetrics & Gynecology",,"3778b4e8-5295-46c2-8ef4-08d93c9a14c1","Completed","2020-04-27T09:53:09.781299","2020-04-27T09:50:26.490762","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","2","3","1","4",,,,,,,,,,,,"4,7","2",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",2.7215166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"GB","Intensive Care / Critical Care Medicine","Birmingham","aa624a7b-75cb-497d-b66f-2a4cf4d14ca7","Completed","2020-04-27T09:38:10.534953","2020-04-27T09:35:35.462871","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","2","5","3","2",,"1","2","2","18",,,,"1","2","2","1,2,4,5,6,7","2",,,,,,"0",,,,,,,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",2.5845333333333333,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"GB","Psychiatry","West Sussex","9e82e574-08a2-4fac-b4bd-ec7b49805d2d","Completed","2020-04-27T09:35:11.400931","2020-04-27T09:32:37.170814","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","2","3","3","4",,,,,,,,,,,,"1,2,3,4,5,6,7,8","2",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",2.5705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"GB","Plastic & Reconstructive Surgery","London, City of","3788ed5f-2a5c-4633-b05c-a5b367d99c80","Completed","2020-04-27T09:25:31.573193","2020-04-27T09:23:37.09199","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","1","3","2","4",,,,,,,,,,,,"1,2,3,4,5,6,7,8","2",,,,,,"-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",1.9080333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"GB","General Practice (GP)","Birmingham","5caf8e94-0c73-49de-b460-be3c3c1563dc","Completed","2020-04-27T09:07:25.544058","2020-04-27T09:02:24.508868","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","1","5","1","2",,"7","1","1",,,,,"3","2","2","1,2,3,4,5,6,7,8","2",,,,,,"-1",,,,,,,,,,,"16",,"2",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",5.017266666666667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"GB","Anesthesiology","Warwickshire","05bf2c3a-60dd-4bfa-a4ff-0824e9af2331","Completed","2020-04-27T08:54:39.167588","2020-04-27T08:52:09.189029","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","2","3","1","4",,,,,,,,,,,,"1,4,5,7,8","1",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",2.4996333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"GB","Proctology / Colon & Rectal Surgery",,"8ef1aae4-2602-4a36-9766-e20d1b4a9544","Completed","2020-04-27T08:45:53.29738","2020-04-27T08:44:07.270191","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","1","3","1","4",,,,,,,,,,,,"3,4,5,6,7","1",,,,,,"-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",1.7671166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"GB","Pediatrics (excluding surgery)",,"d861bfaf-6cdd-4d54-a207-d7adffbf3eb1","Completed","2020-04-27T08:31:35.4751","2020-04-27T08:26:15.390192","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","3","7","1","4",,,,,,,,,,,,"1,2,3,5","2",,,,,,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",5.33475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"GB","General Surgery","Birmingham","afb1d351-4039-4350-9370-855bf9c6abf9","Completed","2020-04-27T08:26:08.809774","2020-04-27T08:24:39.331218","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","2","3","4","4",,,,,,,,,,,,"1,2,3,4,5,6,7,8","1",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",1.4912999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"GB","General Practice (GP)","London, City of","e0abbd9d-c039-4478-a739-79ff269881c2","Completed","2020-04-27T08:08:27.415855","2020-04-27T08:04:56.939619","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","2","7","1","2,3",,"3","1","1",,,,,"3","2","2","1,2,3,4,5,6,7,8","1",,,,,,"0",,,,,,,,,,,"16",,"6",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",3.5079333333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"GB","Psychiatry","Bridgend [Pen-y-bont ar Ogwr GB-POG]","f40d688d-5574-4f50-b175-a1ab80ae884f","Completed","2020-04-27T08:05:03.737836","2020-04-27T08:03:11.416653","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","1","1","2","1","3",,,,,,,"3",,,,"4,5,6,7","2",,,,,,"-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",1.8720166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"GB","Oncology","Harrow","e552ec26-b2fd-409d-b132-a73011e840cf","Completed","2020-04-27T08:04:56.260716","2020-04-27T08:03:28.412337","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","1","4","1","4",,,,,,,,,,,,"1,3,5,7,8","2",,,,,,"-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",1.4641333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"GB","Ophthalmology",,"3f61b2ac-f383-46d4-ae0c-2273b1ae08c2","Completed","2020-04-27T07:54:46.192388","2020-04-27T07:51:25.979167","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","4","7","1","4",,,,,,,,,,,,"1,2,3,4,5,6,7,8","2",,,,,,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",3.336883333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"GB","Psychiatry",,"179e95f8-7d72-4595-8d35-1b67a7605f81","Completed","2020-04-27T07:49:16.46054","2020-04-27T07:47:26.902254","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","1","1","1","4",,,,,,,,,,,,"4,5,7","1",,,,,,"-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",1.8259666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"GB","Intensive Care / Critical Care Medicine","London, City of","f7dfc619-ca0c-428c-b857-ecda66019120","Completed","2020-04-27T07:47:28.970062","2020-04-27T07:44:38.068517","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","1","3","1","1,2,3","4","2","3","7","18",,,"5","1","2","2","1,2,3,4,5,6,7,8","2",,,,,,"-1",,,,,,,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",2.8483666666666663,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"GB","Intensive Care / Critical Care Medicine",,"049f5c9f-13c5-4fce-a114-feacb6b28149","Completed","2020-04-27T07:37:46.627899","2020-04-27T07:34:12.97996","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","2","3","1","1,2,3","3","1","1","7","18",,,"4","We avoid ventilator until last possible moment","2","2","1,2,3,4,5,6,7,8","2",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",3.5608,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"GB","Radiology - Interventional Radiology","East Sussex","e0ce89ed-dfc0-4d5c-87b3-7d6332b36de6","Completed","2020-04-27T07:33:10.790685","2020-04-27T07:31:54.902118","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","1","1","1","4",,,,,,,,,,,,"9","2",,,,,,"-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",1.2648000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"GB","Rheumatology","Wiltshire","0061307e-74c5-4dae-bfce-641ea88fde6c","Completed","2020-04-27T07:32:47.416328","2020-04-27T07:30:05.655173","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","1","2","2","2",,"1","4","1",,,,,"2","2","2","1,2,4,5,7","2",,,,,,"-1",,,,,,,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",2.6960166666666665,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"GB","Infectious Diseases","Cheshire West and Chester","01ebac43-248e-4c02-9895-a9b828879ac5","Completed","2020-04-27T07:30:43.363073","2020-04-27T07:26:52.70017","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","1","5","3","4",,,,,,,,,,,,"1,2,3,4,5,6,7,8","2",,,,,,"-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",3.8443833333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"GB","Oncology",,"3a982e6a-866a-4945-8654-7384c75fe0e4","Completed","2020-04-27T07:29:15.859664","2020-04-27T07:26:05.239936","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","2","2","2","4",,,,,,,,,,,,"1,2,3,4,5,6,7,8","2",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",3.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"GB","Anesthesiology",,"f522516f-4378-440c-bde0-6b488d521b95","Completed","2020-04-27T07:28:26.319345","2020-04-27T07:20:31.186665","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","3","3","1","4",,,,,,,,,,,,"1,3,8","2",,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",7.918883333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"GB","Emergency Medicine",,"674ca5e4-2d0b-44f0-a425-ccf3e89ac957","Completed","2020-04-27T07:23:25.431854","2020-04-27T07:06:09.194857","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","1","4","1","4",,,,,,,,,,,,"1,2,3,4,5,6,7,8","2",,,,,,"-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",17.27061666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"GB","Ophthalmology","Lancashire","fee90678-8296-4182-b746-3000c78e8af3","Completed","2020-04-27T07:00:43.198586","2020-04-27T06:58:45.968798","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","2","3","1","4",,,,,,,,,,,,"1,2,3,4,5,7","2",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",1.9538333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"GB","General Practice (GP)","Cardiff [Caerdydd GB-CRD]","ba7d19e3-1055-40ad-8ce9-b791f34ed822","Completed","2020-04-27T06:53:59.590018","2020-04-27T06:52:25.967601","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","1","4","1","2",,"2","4","5","18",,,,"3","1","2","1,5","2",,,,,"20","-1",,,,,,,"18","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",1.5603833333333335,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"GB","Anesthesiology","Birmingham","64c285c1-0f43-494d-a29e-74307c294b35","Completed","2020-04-27T06:51:43.203907","2020-04-27T06:49:22.646904","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","2","2","2","1,2,3","2","1","1","7","18",,,"3","3","2","2","2,4,5,6,7,8","2",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",2.3426166666666663,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"GB","Radiology","Nottinghamshire","8d4cfd2f-8c0f-4dd1-948c-f4d092aa1f9e","Completed","2020-04-27T06:30:16.004344","2020-04-27T06:29:18.912171","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","2","5","2","3",,,,,,,,,,,,"1,2,3,4,5,7,8","2",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",0.9515333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"GB","General Practice (GP)","Nottinghamshire","b2e3f7e8-52c3-457b-a77f-de43efb48dfa","Completed","2020-04-27T06:24:59.063096","2020-04-27T06:21:51.664132","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","2","4","1","2",,"7","3","1",,,,,"2","2","1","1,2,3,4,5,6,7,8","2",,,,,,"0",,,,,,,"18",,,,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","Similar Symptoms ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",3.1233166666666667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"GB","Pediatrics (excluding surgery)","London, City of","ea94999f-b1bf-411f-93e2-0ee2c192c89b","Completed","2020-04-27T06:22:39.27166","2020-04-27T06:19:32.653928","a465c657-0c65-45f2-bf24-377542993cb6","COVID-19 Global Study: What’s Your Perspective?","1","7","2","1,2","3","1","2","2","18",,,"1","3","2","2","1,3,5,7","2",,,,,,"-1",,,,,,,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_en",6,"a465c657-0c65-45f2-bf24-377542993cb6",3.1103,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
